year,race_date,race_name,track_name,driver_name,car_number,finish_position,starting_position,laps_completed,laps_led,status,manufacturer,avg_finish_last_5,avg_finish_at_track,wins_at_track,poles_at_track,season_wins,season_top5s,season_top10s,avg_running_position,driver_rating,mid_running_position,closer_running_position,best_running_position,worst_running_position,pass_differential,green_flag_passes,green_flag_times_passed,quality_passes,fastest_laps,laps_in_top_15,total_laps,laps_in_top_15_pct,laps_led_pct
2025,2025-07-06,July Chicago,Chicago Street Course,Chris Buescher,17,18,8,200,0,Running,Ford,7.8,15.71,1,0,0,3,10,23.7,69.7,27,21,5,34,24,43,19,5,0,10,75,0.1333,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Christopher Bell,20,24,13,200,0,Running,Toyota,15.0,14.97,2,1,3,7,11,16.5,61.5,24,13,7,32,-1,50,51,18,0,41,74,0.5541,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Cody Ware,51,26,35,200,0,Running,Ford,26.4,28.83,0,0,0,0,0,23.0,49.5,25,14,10,36,-8,45,53,7,0,9,73,0.1233,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Cole Custer,41,33,23,200,0,Running,Ford,20.6,21.53,0,0,0,0,1,33.3,37.7,34,34,22,34,0,4,4,0,0,0,29,0.0,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Daniel Suarez,99,29,18,200,0,Running,Chevrolet,19.6,16.07,1,0,0,1,3,27.0,54.3,28,25,15,39,14,36,22,1,0,2,69,0.029,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Denny Hamlin,11,4,40,200,0,Running,Toyota,10.6,15.61,0,4,3,8,9,14.4,91.2,18,4,3,40,23,48,25,10,0,37,75,0.4933,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Erik Jones,43,25,34,200,0,Running,Toyota,10.6,18.62,0,0,0,2,3,21.4,77.2,7,28,5,34,14,35,21,10,0,18,74,0.2432,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Joey Logano,22,11,12,200,0,Running,Ford,19.8,13.59,4,2,1,2,4,11.7,87.5,6,18,5,25,-10,33,43,20,0,63,75,0.84,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,John Hunter Nemechek,42,15,25,200,0,Running,Toyota,19.8,23.54,0,0,0,1,6,13.8,81.5,22,12,6,29,11,47,36,20,0,58,75,0.7733,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Josh Berry,21,34,29,200,0,Running,Ford,22.4,27.07,0,0,1,2,3,27.6,50.5,33,33,13,31,-19,17,36,4,0,14,28,0.5,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Josh Bilicki,66,21,31,200,0,Running,Chevrolet,34.4,27.55,0,0,0,0,0,25.8,47.8,29,26,17,33,11,44,33,0,0,0,75,0.0,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Justin Haley,7,22,28,200,0,Running,Chevrolet,23.8,18.62,0,0,0,0,1,17.9,62.7,10,27,9,28,-18,47,65,14,0,21,75,0.28,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Katherine Legge,78,19,33,200,0,Running,Chevrolet,31.0,32.0,0,0,0,0,0,26.4,55.3,26,22,19,39,6,35,29,0,0,0,75,0.0,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Kyle Busch,8,5,6,200,0,Running,Chevrolet,19.6,15.97,2,1,0,1,5,12.0,91.7,31,15,2,31,5,40,35,19,2,53,75,0.7067,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Kyle Larson,5,13,14,200,0,Running,Chevrolet,14.6,18.17,2,2,3,9,12,14.2,82.5,8,8,6,33,-8,50,58,22,1,47,75,0.6267,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Michael McDowell,71,32,2,200,31,Running,Chevrolet,21.8,17.03,0,3,0,1,2,19.2,104.3,32,32,1,32,1,1,0,1,12,31,53,0.5849,0.5849
2025,2025-07-06,July Chicago,Chicago Street Course,Noah Gragson,4,30,24,200,0,Running,Ford,28.6,25.18,0,0,0,1,3,23.6,67.7,12,31,9,31,4,40,36,10,0,15,68,0.2206,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Ricky Stenhouse Jr,47,31,32,200,0,Running,Chevrolet,24.4,19.97,0,0,0,1,3,22.1,52.2,16,30,9,35,-11,41,52,8,0,12,62,0.1935,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Riley Herbst,35,17,21,200,0,Running,Toyota,28.6,25.33,0,0,0,0,0,24.5,69.0,23,20,11,34,1,32,31,3,0,3,75,0.04,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Ross Chastain,1,10,22,200,0,Running,Chevrolet,18.4,13.07,2,2,1,3,8,11.1,90.5,30,11,5,31,-6,40,46,17,2,63,75,0.84,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Ryan Blaney,12,12,17,200,3,Running,Ford,18.0,14.1,2,2,1,7,8,15.3,83.2,5,23,1,29,16,52,36,19,0,44,75,0.5867,0.04
2025,2025-07-06,July Chicago,Chicago Street Course,Ryan Preece,60,7,7,200,0,Running,Ford,15.0,21.48,0,0,0,1,7,9.6,95.7,4,5,3,30,-11,28,39,15,1,64,75,0.8533,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Shane van Gisbergen,88,1,1,200,26,Running,Chevrolet,19.8,17.4,2,1,1,1,2,3.5,134.6,1,1,1,23,-7,17,24,17,24,75,75,1.0,0.3467
2025,2025-07-06,July Chicago,Chicago Street Course,Todd Gilliland,34,38,20,200,0,Running,Ford,26.4,19.66,0,0,0,0,2,37.4,28.3,38,38,16,20,1,2,1,0,0,0,2,0.0,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Ty Dillon,10,20,36,200,0,Running,Chevrolet,24.8,26.52,0,0,0,0,1,25.3,65.8,20,24,17,37,-14,28,42,0,0,0,75,0.0,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Ty Gibbs,54,2,9,200,0,Running,Toyota,14.6,17.18,0,0,0,2,3,6.2,108.0,3,2,2,16,-2,19,21,17,0,75,75,1.0,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Tyler Reddick,45,3,4,200,0,Running,Toyota,15.6,15.52,2,1,0,4,6,6.0,114.0,14,9,2,25,20,36,16,26,7,68,75,0.9067,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Will Brown,13,39,19,200,0,Running,Chevrolet,31.0,15.0,0,0,0,0,0,38.4,25.8,39,39,18,19,0,0,0,0,0,0,2,0.0,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,William Byron,24,40,38,200,0,Running,Chevrolet,21.2,15.34,4,2,1,7,10,40.0,25.7,40,40,38,40,0,0,0,0,0,0,1,0.0,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Zane Smith,38,14,26,200,0,Running,Chevrolet,17.4,18.64,0,0,0,0,3,18.9,66.0,17,16,8,33,12,48,36,11,1,25,75,0.3333,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,AJ Allmendinger,16,33,20,200,2,Running,Chevrolet,20.0,15.0,0,0,0,0,0,7.58,95.2,2,2,1,28,-6,51,57,22,3,53,68,0.7794,0.0294
2022,2022-03-27,March COTA,Circuit Of The Americas,Alex Bowman,48,2,5,200,0,Running,Chevrolet,14.8,17.5,0,0,1,1,2,8.97,112.3,10,4,1,26,5,47,42,28,4,55,69,0.7971,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Andy Lally,78,39,39,200,0,Running,Chevrolet,15.0,15.0,0,0,0,0,0,37.91,25.3,39,39,29,39,5,21,16,0,0,0,19,0.0,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Aric Almirola,10,19,25,200,0,Running,Ford,10.2,14.0,0,0,0,1,3,22.61,57.8,25,34,5,34,-16,73,89,3,0,8,69,0.1159,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Austin Cindric,2,8,10,200,11,Running,Ford,17.6,22.0,0,1,1,1,1,10.75,117.6,26,22,1,34,-20,75,95,29,8,52,69,0.7536,0.1594
2022,2022-03-27,March COTA,Circuit Of The Americas,Austin Dillon,3,10,21,200,0,Running,Chevrolet,18.8,18.5,0,0,0,1,1,20.62,67.0,22,13,6,38,36,84,48,19,0,18,69,0.2609,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Boris Said,66,26,37,200,0,Running,Chevrolet,15.0,15.0,0,0,0,0,0,34.39,32.5,36,30,26,39,-8,50,58,0,0,0,69,0.0,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Brad Keselowski,6,14,26,200,0,Running,Ford,19.0,19.5,0,0,0,0,1,27.64,52.2,30,23,14,38,45,111,66,5,0,4,69,0.058,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Bubba Wallace,23,38,23,200,0,Running,Toyota,16.2,16.0,0,0,0,1,1,26.01,55.2,20,38,5,38,17,60,43,4,0,8,44,0.1818,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Chase Briscoe,14,30,14,200,2,Running,Ford,14.0,15.5,0,1,1,2,2,13.35,73.6,6,21,1,33,8,102,94,27,3,41,69,0.5942,0.029
2022,2022-03-27,March COTA,Circuit Of The Americas,Chase Elliott,9,4,12,200,0,Running,Chevrolet,12.4,16.0,0,0,0,0,3,10.67,97.7,9,5,3,25,16,58,42,39,0,55,69,0.7971,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Chris Buescher,17,21,22,200,0,Running,Ford,17.2,21.0,0,0,0,0,2,18.9,65.7,16,19,9,30,-42,51,93,17,0,15,69,0.2174,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Christopher Bell,20,3,7,200,0,Running,Toyota,25.8,29.5,0,0,0,0,1,16.84,90.5,5,9,3,38,-36,54,90,22,0,41,69,0.5942,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Cody Ware,51,27,35,200,0,Running,Ford,26.4,29.0,0,0,0,0,0,33.33,35.2,38,26,23,39,8,58,50,0,0,0,69,0.0,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Cole Custer,41,23,3,200,0,Running,Ford,22.8,22.5,0,0,0,0,0,12.51,85.7,7,29,3,35,-52,50,102,28,0,52,69,0.7536,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Corey LaJoie,7,36,32,200,0,Running,Chevrolet,19.6,16.5,0,0,0,1,1,31.48,32.7,29,36,17,37,-36,50,86,0,0,0,57,0.0,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Daniel Suarez,99,24,2,200,15,Running,Chevrolet,14.4,4.0,0,0,0,2,3,19.8,79.8,23,12,1,39,-1,56,57,7,4,25,69,0.3623,0.2174
2022,2022-03-27,March COTA,Circuit Of The Americas,Denny Hamlin,11,18,8,200,3,Running,Toyota,25.2,22.0,0,0,0,0,0,12.88,85.7,17,32,1,35,10,68,58,22,0,47,69,0.6812,0.0435
2022,2022-03-27,March COTA,Circuit Of The Americas,Erik Jones,43,9,30,200,0,Running,Chevrolet,20.4,8.5,0,0,0,1,1,20.3,72.7,11,10,8,38,-19,52,71,24,0,34,69,0.4928,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Harrison Burton,21,17,19,200,0,Running,Ford,28.4,29.0,0,0,0,0,0,21.71,62.8,24,24,7,31,33,104,71,8,0,10,69,0.1449,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Joey Hand,15,35,38,200,0,Running,Ford,15.0,15.0,0,0,0,0,0,26.64,47.0,37,35,11,38,-28,68,96,7,0,10,60,0.1667,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Joey Logano,22,31,6,200,2,Running,Ford,11.4,7.0,0,0,0,1,3,17.19,70.3,18,17,1,36,18,87,69,11,1,27,69,0.3913,0.029
2022,2022-03-27,March COTA,Circuit Of The Americas,Josh Bilicki,77,22,34,200,0,Running,Chevrolet,25.0,23.0,0,0,0,0,0,28.35,43.5,28,28,13,36,42,96,54,1,0,2,69,0.029,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Justin Haley,31,15,9,200,0,Running,Chevrolet,18.2,17.0,0,0,0,0,0,16.09,80.0,14,15,6,36,16,79,63,22,0,37,69,0.5362,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Kaz Grala,50,25,31,200,0,Running,Chevrolet,26.0,15.0,0,0,0,0,0,29.68,39.8,33,33,14,39,-21,82,103,1,0,1,69,0.0145,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Kevin Harvick,4,11,18,200,0,Running,Ford,15.2,14.0,0,0,0,0,2,16.97,77.0,13,16,10,34,-34,47,81,23,0,39,69,0.5652,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Kurt Busch,45,32,11,200,0,Running,Toyota,9.6,5.5,0,0,0,2,3,24.72,48.8,34,18,11,38,28,91,63,3,0,5,69,0.0725,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Kyle Busch,18,28,15,200,0,Running,Toyota,12.8,23.5,0,0,0,1,3,11.33,70.2,15,6,2,31,-16,61,77,38,0,57,69,0.8261,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Kyle Larson,5,29,13,200,0,Running,Chevrolet,19.8,15.5,1,0,1,2,2,17.72,72.2,12,20,5,38,11,85,74,29,2,38,69,0.5507,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Loris Hezemans,27,34,36,200,0,Running,Chevrolet,15.0,15.0,0,0,0,0,0,34.62,27.0,35,31,27,39,-6,52,58,0,0,0,62,0.0,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Martin Truex Jr,19,7,17,200,0,Running,Toyota,15.4,10.5,0,0,0,0,2,13.13,89.0,8,8,6,26,-26,46,72,32,0,46,69,0.6667,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Michael McDowell,34,13,27,200,0,Running,Ford,23.2,27.5,0,0,0,0,1,21.81,56.5,21,11,8,38,-12,62,74,15,0,18,69,0.2609,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Ricky Stenhouse Jr,47,37,28,200,0,Running,Chevrolet,23.6,20.5,0,0,0,0,1,28.49,43.2,31,37,11,37,26,87,61,7,0,7,52,0.1346,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Ross Chastain,1,1,16,200,31,Running,Chevrolet,15.2,15.5,0,0,0,3,3,3.81,141.7,1,1,1,16,2,43,41,34,17,69,69,1.0,0.4493
2022,2022-03-27,March COTA,Circuit Of The Americas,Ryan Blaney,12,6,1,200,1,Running,Ford,15.8,17.5,0,0,0,2,2,8.59,107.9,4,7,1,28,29,63,34,28,4,58,69,0.8406,0.0145
2022,2022-03-27,March COTA,Circuit Of The Americas,Todd Gilliland,38,16,29,200,0,Running,Ford,24.4,23.5,0,0,0,0,0,25.65,52.8,19,25,16,37,4,71,67,0,0,0,69,0.0,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Ty Dillon,42,20,33,200,0,Running,Chevrolet,19.8,26.5,0,0,0,0,0,26.33,45.5,32,27,11,35,13,85,72,3,0,2,69,0.029,0.0
2022,2022-03-27,March COTA,Circuit Of The Americas,Tyler Reddick,8,5,4,200,2,Running,Toyota,19.4,26.0,0,0,0,1,2,4.58,115.5,3,3,1,18,-21,35,56,24,0,67,69,0.971,0.029
2022,2022-03-27,March COTA,Circuit Of The Americas,William Byron,24,12,24,200,0,Running,Chevrolet,19.2,17.5,1,0,1,2,2,16.01,83.5,27,14,5,33,27,84,57,16,0,34,69,0.4928,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,AJ Allmendinger,16,34,7,200,0,Running,Chevrolet,19.2,17.86,0,0,0,0,1,12.5,91.5,3,34,2,32,-8,37,45,21,2,55,60,0.9167,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Alex Bowman,48,3,6,200,0,Running,Chevrolet,7.8,16.6,0,0,0,2,4,7.3,108.4,7,6,2,24,10,55,45,25,1,67,75,0.8933,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Aric Almirola,10,30,39,200,0,Running,Ford,27.0,19.9,0,0,0,0,0,27.6,36.2,28,27,12,39,-3,92,95,4,0,3,74,0.0405,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Austin Cindric,2,6,3,200,2,Running,Ford,18.6,13.2,0,1,0,0,1,11.7,96.1,10,12,1,31,12,91,79,31,4,52,75,0.6933,0.0267
2023,2023-03-26,March COTA,Circuit Of The Americas,Austin Dillon,3,33,28,200,0,Running,Chevrolet,21.0,18.8,0,0,0,0,1,16.5,80.1,9,33,2,33,6,59,53,19,1,42,62,0.6774,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Brad Keselowski,6,35,30,200,0,Running,Ford,13.2,18.1,0,0,0,1,2,27.4,45.4,24,35,14,37,-13,95,108,2,1,4,56,0.0714,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Bubba Wallace,23,37,11,200,0,Running,Toyota,19.0,24.9,0,0,0,1,1,33.6,40.7,37,37,11,33,-21,10,31,8,0,10,10,1.0,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Chase Briscoe,14,15,19,200,0,Running,Ford,22.8,21.8,0,2,0,0,1,16.6,71.5,22,11,6,37,-2,87,89,31,0,38,75,0.5067,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Chris Buescher,17,8,32,200,1,Running,Ford,17.6,21.0,0,0,0,1,1,15.8,84.0,16,13,1,36,15,95,80,34,0,48,75,0.64,0.0133
2023,2023-03-26,March COTA,Circuit Of The Americas,Christopher Bell,20,31,14,200,1,Running,Toyota,9.8,15.9,0,1,0,3,4,14.7,71.5,11,26,1,31,-18,79,97,27,0,50,73,0.6849,0.0137
2023,2023-03-26,March COTA,Circuit Of The Americas,Cody Ware,51,25,37,200,0,Running,Ford,27.0,28.8,0,0,0,0,0,28,36.8,33,24,4,37,-34,97,131,1,0,2,75,0.0267,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Conor Daly,50,36,35,200,0,Running,Chevrolet,31.5,15.0,0,0,0,0,0,35.5,27.7,36,36,25,37,6,21,15,0,0,0,16,0.0,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Corey LaJoie,7,11,27,200,0,Running,Chevrolet,16.0,22.5,0,0,0,1,1,29.4,53.3,35,20,11,37,9,75,66,8,0,6,75,0.08,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Daniel Suarez,99,27,5,200,1,Running,Chevrolet,14.4,11.9,0,0,0,1,3,7.1,101.6,4,4,1,31,-16,54,70,29,7,65,75,0.8667,0.0133
2023,2023-03-26,March COTA,Circuit Of The Americas,Denny Hamlin,11,16,21,200,0,Running,Toyota,12.6,17.6,0,1,0,0,2,21.6,63.5,20,22,3,37,-15,141,156,4,0,9,75,0.12,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Erik Jones,43,23,8,200,0,Running,Chevrolet,20.8,11.1,0,0,0,0,1,17.2,71.8,21,30,2,32,1,81,80,15,0,26,75,0.3467,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Harrison Burton,21,22,16,200,0,Running,Ford,27.2,23.4,0,0,0,0,0,25.8,45.8,27,31,2,35,-24,75,99,1,0,7,75,0.0933,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Jenson Button,15,18,24,200,0,Running,Ford,15.0,15.0,0,0,0,0,0,26.6,48.7,25,28,15,34,12,104,92,0,0,1,75,0.0133,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Jimmie Johnson,84,38,31,200,0,Running,Chevrolet,31.0,15.0,0,0,0,0,0,39,27.0,39,39,31,39,1,7,6,0,0,0,0,0.0,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Joey Logano,22,28,15,200,1,Running,Ford,12.0,12.2,2,1,1,2,3,15.1,65.5,8,10,1,37,-48,70,118,23,0,46,75,0.6133,0.0133
2023,2023-03-26,March COTA,Circuit Of The Americas,Jordan Taylor,9,24,4,200,0,Running,Chevrolet,15.0,15.0,0,0,0,0,0,17.5,66.4,18,21,4,32,-14,95,109,13,2,27,75,0.36,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Josh Bilicki,78,26,33,200,0,Running,Chevrolet,29.4,27.5,0,0,0,0,0,26.9,43.0,30,25,12,38,0,100,100,3,0,5,75,0.0667,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Justin Haley,31,19,23,200,0,Running,Chevrolet,22.0,17.8,0,0,0,0,1,25.5,50.8,32,23,12,36,29,115,86,2,0,0,75,0.0,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Kevin Harvick,4,13,29,200,0,Running,Ford,12.8,15.4,0,0,0,2,3,15.1,88.0,14,18,4,29,5,93,88,26,0,44,75,0.5867,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Kimi Raikkonen,91,29,22,200,0,Running,Chevrolet,37.0,37.0,0,0,0,0,0,23.9,48.3,29,17,4,33,-11,100,111,9,0,11,75,0.1467,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Kyle Busch,8,2,9,200,0,Running,Chevrolet,10.4,19.0,1,0,1,1,3,11.1,101.1,6,3,2,31,5,85,80,23,3,56,75,0.7467,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Kyle Larson,5,14,13,200,0,Running,Chevrolet,16.8,15.3,2,0,0,2,2,22.9,81.8,26,32,5,36,-11,89,100,21,3,26,75,0.3467,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Martin Truex Jr,19,17,25,200,0,Running,Toyota,13.8,13.3,0,0,0,0,1,14.7,77.4,13,5,3,31,9,103,94,27,1,47,75,0.6267,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Michael McDowell,34,12,20,200,0,Running,Ford,21.0,16.7,0,0,0,0,0,14.8,92.2,12,7,3,36,30,127,97,41,1,51,75,0.68,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Noah Gragson,42,20,10,200,0,Running,Chevrolet,23.4,26.25,0,0,0,0,0,16.9,65.0,23,9,7,31,-4,111,115,23,0,33,75,0.44,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Ricky Stenhouse Jr,47,7,18,200,0,Running,Chevrolet,14.6,22.0,0,0,1,1,1,19.1,76.2,19,29,3,33,18,105,87,15,0,17,75,0.2267,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Ross Chastain,1,4,12,200,0,Running,Chevrolet,12.2,8.8,1,0,0,1,2,9.1,107.1,5,15,2,28,12,73,61,25,2,64,75,0.8533,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Ryan Blaney,12,21,38,200,0,Running,Ford,11.2,12.1,0,1,0,1,3,29.3,44.7,34,19,14,38,20,89,69,1,0,0,75,0.0,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Ryan Preece,41,32,26,200,0,Running,Ford,26.4,30.5,0,0,0,0,0,20.8,53.7,15,8,7,33,-29,73,102,12,0,23,68,0.3382,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Todd Gilliland,38,10,36,200,0,Running,Ford,24.4,22.1,0,0,0,0,0,20.2,68.4,17,16,7,36,22,115,93,18,1,15,75,0.2,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Ty Dillon,77,39,34,200,0,Running,Chevrolet,31.6,24.9,0,0,0,0,0,38,26.7,38,38,34,38,-4,6,10,0,0,0,0,0.0,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Ty Gibbs,54,9,17,200,0,Running,Toyota,20.0,17.0,0,0,0,0,1,18.8,76.5,31,14,7,33,18,117,99,30,1,30,75,0.4,0.0
2023,2023-03-26,March COTA,Circuit Of The Americas,Tyler Reddick,45,1,2,200,41,Running,Toyota,19.2,16.7,1,0,0,2,2,3.7,141.8,2,1,1,25,29,57,28,32,13,70,75,0.9333,0.5467
2023,2023-03-26,March COTA,Circuit Of The Americas,William Byron,24,5,1,200,28,Running,Chevrolet,18.6,22.6,1,0,2,2,2,3,128.8,1,2,1,15,0,32,32,19,6,75,75,1.0,0.3733
2024,2024-03-24,March COTA,Circuit Of The Americas,AJ Allmendinger,13,6,14,200,0,Running,Chevrolet,18.8,15.92,0,0,0,0,1,9.8,102.5,12,7,4,23,-10,67,77,40,0,60,68,0.8824,0.0
2024,2024-03-24,March COTA,Circuit Of The Americas,Alex Bowman,48,4,17,200,0,Running,Chevrolet,14.2,19.12,0,0,0,2,2,9.0,105.6,5,3,2,23,-2,61,63,34,2,58,68,0.8529,0.0
2024,2024-03-24,March COTA,Circuit Of The Americas,Austin Cindric,2,18,11,200,0,Running,Ford,24.4,12.71,0,1,0,1,1,20.3,67.3,19,20,4,39,18,93,75,15,0,16,68,0.2353,0.0
2024,2024-03-24,March COTA,Circuit Of The Americas,Austin Dillon,3,25,21,200,0,Running,Chevrolet,26.2,22.06,0,0,0,0,0,22.2,54.8,11,26,4,38,18,65,47,8,0,11,68,0.1618,0.0
2024,2024-03-24,March COTA,Circuit Of The Americas,Brad Keselowski,6,33,36,200,0,Running,Ford,17.2,19.59,0,0,0,2,2,26.2,36.5,28,34,6,36,43,112,69,9,0,10,68,0.1471,0.0
2024,2024-03-24,March COTA,Circuit Of The Americas,Bubba Wallace,23,15,10,200,0,Running,Toyota,18.0,23.76,0,0,0,2,2,25.5,63.2,18,14,10,39,-12,75,87,7,0,17,68,0.25,0.0
2024,2024-03-24,March COTA,Circuit Of The Americas,Carson Hocevar,77,22,18,200,0,Running,Chevrolet,23.2,27.5,0,0,0,0,0,19.9,63.8,15,23,10,33,-23,67,90,15,1,15,68,0.2206,0.0
2024,2024-03-24,March COTA,Circuit Of The Americas,Chase Briscoe,14,13,32,200,0,Running,Ford,16.8,23.88,0,2,0,0,2,17.6,79.3,14,10,10,36,0,76,76,14,0,32,68,0.4706,0.0
2024,2024-03-24,March COTA,Circuit Of The Americas,Chase Elliott,9,16,9,200,0,Running,Chevrolet,13.6,9.57,2,3,0,0,1,13.9,87.2,8,19,5,26,-23,96,119,37,3,38,68,0.5588,0.0
2024,2024-03-24,March COTA,Circuit Of The Americas,Chris Buescher,17,8,20,200,0,Running,Ford,14.6,16.75,0,0,0,1,3,16.3,90.6,7,8,7,38,11,86,75,13,1,36,68,0.5294,0.0
2024,2024-03-24,March COTA,Circuit Of The Americas,Christopher Bell,20,2,4,200,9,Running,Toyota,16.2,16.82,0,1,1,2,3,6.5,119.9,10,4,1,34,-9,62,71,23,17,60,68,0.8824,0.1324
2024,2024-03-24,March COTA,Circuit Of The Americas,Corey LaJoie,7,24,5,200,0,Running,Chevrolet,20.6,20.88,0,0,0,1,1,25.3,50.8,30,27,5,37,-23,89,112,7,0,8,68,0.1176,0.0
2024,2024-03-24,March COTA,Circuit Of The Americas,Daniel Hemric,31,37,33,200,0,Running,Chevrolet,21.8,13.5,0,0,0,0,0,31.8,33.5,38,38,8,38,39,72,33,6,0,10,66,0.1515,0.0
2024,2024-03-24,March COTA,Circuit Of The Americas,Daniel Suarez,99,31,19,200,0,Running,Chevrolet,15.4,12.76,1,0,1,1,1,24.8,54.3,24,32,2,38,4,65,61,11,3,17,68,0.25,0.0
2024,2024-03-24,March COTA,Circuit Of The Americas,Denny Hamlin,11,14,8,200,3,Running,Toyota,12.4,14.53,0,3,1,1,2,14.1,84.4,26,18,1,29,15,84,69,28,0,35,68,0.5147,0.0441
2024,2024-03-24,March COTA,Circuit Of The Americas,Erik Jones,43,32,38,200,0,Running,Toyota,19.6,14.18,0,0,0,0,1,30.5,30.8,31,33,13,38,-4,82,86,2,0,1,68,0.0147,0.0
2024,2024-03-24,March COTA,Circuit Of The Americas,Harrison Burton,21,30,29,200,0,Running,Ford,27.8,23.65,0,0,0,0,0,29.4,41.1,20,31,19,38,-25,70,95,0,2,0,68,0.0,0.0
